anio,id_ent,id_act,unidades_eco,produccion,personal,activos
2003,11,336350,7,7827.077,3014,5187.289
2003,11,336360,1,,,
2003,11,336370,4,86.769,117,107.432
2003,11,336390,4,349.255,616,172.631
2003,11,336510,1,,,
2003,11,434221,174,387.346,1444,89.443
2003,11,434222,188,757.008,1571,151.313
2003,11,434229,125,217.986,755,51.246
2003,11,434311,108,48.948,357,22.785
2003,11,435220,134,197.428,903,59.562
2003,11,435419,71,112.249,570,81.395
2003,11,468211,1364,712.519,4669,268.51
2003,11,468212,160,56.204,468,36.224
2003,11,468213,218,256.25,1294,111.957
2003,11,811122,96,8.715,150,7.297
2003,11,811129,86,15.485,192,8.877
2003,11,811312,513,294.281,2463,179.982
2003,12,314110,11,0.623,26,0.233
2003,12,321920,27,2.36,70,2.095
2003,12,322210,1,,,
2003,12,323119,192,87.078,682,44.343
2003,12,325510,4,,,
2003,12,326110,4,,,
2003,12,326140,2,,,
2003,12,326193,1,,,
2003,12,326198,3,0.96,11,0.416
2003,12,326199,1,,,
2003,12,327111,271,6.789,528,2.341
2003,12,327121,145,,,
2003,12,327122,1,,,
2003,12,327991,36,54.79,236,25.303
2003,12,327999,24,2.228,46,1.407
2003,12,331419,2,,,
2003,12,331490,48,,,
2003,12,331510,11,2.42,28,3.795
2003,12,331520,6,0.97,20,0.391
2003,12,332110,5,0.788,16,1.079
2003,12,332211,12,0.474,22,0.214
2003,12,332430,4,0.314,6,0.088
2003,12,332710,6,0.723,14,1.353
2003,12,332720,3,0.737,8,2.027
2003,12,332810,18,2.566,39,1.26
2003,12,332999,9,0.665,17,0.264
2003,12,333241,1,,,
2003,12,333319,2,,,
2003,12,333411,1,,,
2003,12,333510,2,,,
2003,12,333920,1,,,
2003,12,336210,7,6.129,32,1.111
2003,12,336390,3,6.059,49,0.524
2003,12,434221,49,167.222,351,22.69
2003,12,434222,27,233.158,115,18.609
2003,12,434229,15,14.814,65,3.353
2003,12,434311,28,2.803,53,1.647
2003,12,435220,14,2.073,24,0.865
2003,12,435419,7,2.881,19,0.913
2003,12,468211,743,165.831,1745,92.325
2003,12,468212,57,10.512,139,7.104
2003,12,468213,95,64.952,461,39.754
2003,12,811122,47,3.91,74,0.847
2003,12,811129,24,2.895,47,0.389
2003,12,811312,102,14.122,220,11.743
2003,13,321920,13,34.62,156,8.548
2003,13,322210,6,197.701,755,58.788
2003,13,323119,201,42.566,512,34.952
2003,13,324191,4,60.894,64,2.895
2003,13,325120,1,,,
2003,13,325130,1,,,
2003,13,325211,3,123.045,228,112.493
2003,13,325510,5,19.791,29,3.828
2003,13,325993,1,,,
2003,13,326110,4,21.329,111,3.246
2003,13,326120,1,,,
2003,13,326150,2,,,
2003,13,326160,5,856.005,498,387.751
2003,13,326192,5,13.674,84,12.169
2003,13,326193,3,42.109,37,4.961
2003,13,326198,8,57.533,171,14.724
2003,13,326199,10,2.005,28,1.009
2003,13,326220,5,,,
2003,13,326290,13,518.803,821,58.907
2003,13,327111,46,128.581,672,317.65
2003,13,327121,67,10.329,197,9.054
2003,13,327991,44,18.63,192,5.141
2003,13,327999,19,447.685,520,535.381
2003,13,331210,1,,,
2003,13,331220,5,,,
2003,13,331310,2,,,
2003,13,331419,1,,,
2003,13,331490,1,,,
2003,13,331510,12,66.132,311,13.278
2003,13,331520,8,28.17,103,3.92
2003,13,332110,9,2.086,29,4.71
2003,13,332211,7,,,
2003,13,332420,6,,,
2003,13,332430,1,,,
2003,13,332610,10,97.042,174,65.397
2003,13,332710,66,73.467,531,53.388
2003,13,332720,18,90.748,363,64.649
2003,13,332810,1,,,
2003,13,332910,1,,,
2003,13,332999,24,,,
2003,13,333111,2,,,
2003,13,333112,1,,,
2003,13,333120,3,127.397,196,35.024
2003,13,333130,3,52.219,141,27.902
2003,13,333243,2,,,
2003,13,333244,1,,,
2003,13,333319,2,,,
2003,13,333411,1,,,
2003,13,333510,5,12.806,52,6.742
2003,13,333610,1,,,
2003,13,333910,2,,,
2003,13,333920,1,,,
2003,13,333999,2,,,
2003,13,334410,2,,,
2003,13,335312,6,,,
2003,13,335910,1,,,
2003,13,336210,8,3.593,30,3.221
2003,13,336320,4,22.276,91,42.824
2003,13,336330,2,,,
2003,13,336340,5,15.366,73,5.378
2003,13,336350,2,,,
2003,13,336360,3,2.586,27,1.043
2003,13,336370,3,2.294,39,6.687
2003,13,336390,7,31.461,117,8.427
2003,13,336510,1,,,
2003,13,434221,47,48.003,213,23.042
2003,13,434222,31,66.699,124,8.405
2003,13,434229,11,7.132,39,0.619
2003,13,434311,51,4.747,110,6.788
2003,13,435220,15,3.613,40,0.939
2003,13,435419,16,29.28,105,4.314
2003,13,468211,794,239.601,2031,102.282
2003,13,468212,108,10.483,192,9.121
2003,13,468213,101,78.047,407,32.171
2003,13,811122,75,6.527,116,1.912
2003,13,811129,46,7.049,89,5.502
2003,13,811312,116,86.316,795,51.901
2003,14,314110,1,,,
2003,14,321920,59,107.074,507,22.477
2003,14,322210,74,1822.197,3594,1096.819
2003,14,323119,999,1535.445,5999,679.148
2003,14,324191,9,1415.276,867,737.245
2003,14,325120,1,,,
2003,14,325130,14,340.886,540,165.713
2003,14,325211,11,432.43,789,421.232
2003,14,325510,63,1034.913,1602,255.977
2003,14,325993,8,21.611,80,5.562
2003,14,326110,98,2993.763,4405,1984.708
2003,14,326120,23,387.009,525,210.677
2003,14,326140,24,1243.409,1819,809.953
2003,14,326150,9,721.13,776,126.854
2003,14,326160,25,550.23,1733,346.386
2003,14,326192,16,142.635,650,23.66
2003,14,326193,48,924.243,1836,377.565
2003,14,326194,36,496.114,1667,250.943
2003,14,326198,24,71.113,323,24.153
2003,14,326199,122,413.98,1384,102.814
2003,14,326211,3,3.872,22,5.525
2003,14,326220,11,140.608,1029,15.139
2003,14,326290,82,1120.379,3668,598.167
2003,14,327111,911,213.049,3604,116.22
2003,14,327112,15,15.975,119,11.47
2003,14,327121,1164,229.195,3601,120.602
2003,14,327122,15,18.601,130,10.087
2003,14,327123,3,0.262,4,0.012
2003,14,327910,3,0.398,10,0.481
2003,14,327991,192,186.421,1298,91.778
2003,14,327999,32,366.13,529,516.927
2003,14,331111,1,,,
2003,14,331112,2,,,
2003,14,331210,7,305.551,309,90.041
2003,14,331220,10,1810.834,801,1276.23
2003,14,331310,11,435.398,569,266.316
2003,14,331411,1,,,
2003,14,331419,1,,,
2003,14,331490,4,,,
2003,14,331510,53,384.687,980,216.397
2003,14,331520,55,244.315,822,130.609
2003,14,332110,41,134.792,380,89.584
2003,14,332211,31,229.195,600,67.093
2003,14,332410,7,271.544,454,195.417
2003,14,332420,47,870.003,1035,267.965
2003,14,332430,13,1224.461,540,724.554
2003,14,332510,28,773.771,1537,168.994
2003,14,332610,55,482.352,1143,166.768
2003,14,332710,324,553.372,1705,335.452
2003,14,332720,94,158.571,698,87.138
2003,14,332810,54,163.876,867,85.982
2003,14,332910,20,1673.691,3163,790.954
2003,14,332991,1,,,
2003,14,332999,177,,,
2003,14,333111,43,413.82,1201,163.015
2003,14,333112,8,91.473,276,15.494
2003,14,333120,2,,,
2003,14,333130,2,,,
2003,14,333241,6,3.618,34,6.18
2003,14,333242,10,32.172,140,16.033
2003,14,333243,40,258.233,587,69.28
2003,14,333244,2,,,
2003,14,333245,5,5.472,27,1.828
2003,14,333246,2,,,
2003,14,333249,11,71.016,140,8.419
2003,14,333319,20,179.666,758,43.36
2003,14,333411,25,28.098,215,13.984
2003,14,333412,8,40.171,119,12.983
2003,14,333510,31,24.276,154,22.484
2003,14,333610,6,21.141,99,15.202
2003,14,333910,18,584.381,822,49.877
2003,14,333920,15,78.892,317,22.294
2003,14,333991,4,,,
2003,14,333992,8,,,
2003,14,333993,2,,,
2003,14,333999,36,65.162,290,27.774
2003,14,334110,19,40684.201,18139,5060.826
2003,14,334210,1,,,
2003,14,334220,6,1856.008,6097,1528.46
2003,14,334290,1,,,
2003,14,334310,5,50.804,332,5.936
2003,14,334410,29,2800.377,8630,874.552
2003,14,334511,3,8.82,58,2.327
2003,14,334519,4,17.094,51,3.891
2003,14,334610,3,894.247,1114,526.383
2003,14,335311,7,521.7,791,83.982
2003,14,335312,13,308.829,438,72.204
2003,14,335910,2,,,
2003,14,335920,6,866.5,431,162.372
2003,14,335999,5,,,
2003,14,336110,1,,,
2003,14,336120,2,,,
2003,14,336210,41,450.082,691,43.552
2003,14,336310,1,,,
2003,14,336320,12,276.454,2459,37.009
2003,14,336330,11,1387.81,2019,885.91
2003,14,336340,10,102.159,424,75.388
2003,14,336350,6,190.97,264,217.437
2003,14,336360,4,,,
2003,14,336370,37,685.724,1420,420.225
2003,14,336390,44,763.685,2255,225.59
2003,14,336510,1,,,
2003,14,336610,3,4.272,30,1.731
2003,14,336991,4,,,
2003,14,336999,1,,,
2003,14,434221,294,1282.68,4282,370.85
2003,14,434222,213,1164.203,2075,223.68
2003,14,434229,160,439.315,1449,99.546
2003,14,434311,157,83.78,647,68.285
2003,14,435220,157,554.071,1272,150.355
2003,14,435419,181,883.29,2851,396.458
2003,14,468211,2535,2134.575,12169,761.488
2003,14,468212,405,90.602,1136,85.902
2003,14,468213,383,534.117,2217,247.735
2003,14,811122,189,27.786,356,11.697
2003,14,811129,121,56.964,362,14.327
2003,14,811312,660,418.147,3025,246.26
2003,15,314110,13,61.431,213,27.083
2003,15,321920,62,183.133,864,50.044
2003,15,322210,110,5926.842,8543,4895.248
2003,15,323119,1314,2310.164,7428,1696.505
2003,15,324191,17,,,
2003,15,325120,13,,,
2003,15,325130,16,634.383,1094,286.143
2003,15,325211,28,4366.145,3299,1805.67
2003,15,325212,3,12.198,49,3.918
2003,15,325510,58,8457.337,5010,1617.447
2003,15,325993,17,28.581,170,66.117
2003,15,326110,117,4679.29,7491,1564.493
2003,15,326120,27,1226.943,1793,335.437
2003,15,326140,28,721.073,1089,324.582
2003,15,326150,16,733.023,1579,848.296
2003,15,326160,30,6531.599,6296,2721.713
2003,15,326192,33,1667.952,2734,895.701
2003,15,326193,57,1574.207,3873,996.927
2003,15,326194,22,139.71,592,72.146
2003,15,326198,22,491.78,1037,142.953
2003,15,326199,160,588.391,2376,318.229
2003,15,326211,10,275.604,443,73.584
2003,15,326220,28,1115.178,2058,425.609
2003,15,326290,67,1396.099,3110,400.648
2003,15,327111,399,51.911,943,17.624
2003,15,327112,17,517.475,1044,232.979
2003,15,327121,564,131.353,1698,43.039
2003,15,327122,3,489.241,228,273.347
2003,15,327123,6,246.721,324,14.439
2003,15,327910,9,1662.157,1131,324.275
2003,15,327991,163,89.273,595,52.308
2003,15,327999,84,582.157,930,156.186
2003,15,331112,1,,,
2003,15,331210,9,530.032,694,224.837
2003,15,331220,14,1999.004,1292,1412.603
2003,15,331310,20,2672.42,2267,1441.293
2003,15,331411,2,,,
2003,15,331419,2,,,
2003,15,331420,2,,,
2003,15,331490,5,4.313,36,4.428
2003,15,331510,56,483.379,1218,167.482
2003,15,331520,68,427.905,1488,194.391
2003,15,332110,64,286.108,1170,110.196
2003,15,332211,43,3033.826,2453,1225.986
2003,15,332410,6,165.756,447,31.901
2003,15,332420,37,678.232,2231,170.873
2003,15,332430,38,2694.584,2625,2134.853
2003,15,332510,36,774.842,2269,53.596
2003,15,332610,98,1606.934,2694,2694.901
2003,15,332710,396,446.467,2795,228.348
2003,15,332720,121,215.123,876,75.935
2003,15,332810,103,357.846,2176,248.799
2003,15,332910,26,1375.401,2558,784.04
2003,15,332991,2,,,
2003,15,332999,194,,,
2003,15,333111,11,,,
2003,15,333112,1,,,
2003,15,333120,10,84.508,295,59.381
2003,15,333130,5,14.232,75,2.57
2003,15,333241,4,12.326,79,2.321
2003,15,333242,8,32.314,166,15.394
2003,15,333243,23,948.498,2279,464.025
2003,15,333244,7,18.607,376,3.265
2003,15,333245,5,2.015,21,1.212
2003,15,333246,5,72.025,237,22.955
2003,15,333249,3,3.078,20,2.278
2003,15,333319,11,526.591,1670,143.779
2003,15,333411,12,145.809,614,18.115
2003,15,333412,10,342.405,705,34.429
2003,15,333510,59,336.122,811,219.395
2003,15,333610,5,132.579,239,98.693
2003,15,333910,17,548.288,864,122.072
2003,15,333920,14,359.95,663,89.323
2003,15,333991,11,628.661,1062,170.987
2003,15,333992,6,25.599,114,16.426
2003,15,333993,4,19.822,85,2.143
2003,15,333999,36,263.326,797,88.715
2003,15,334210,1,,,
2003,15,334220,3,464.889,430,38.669
2003,15,334290,2,,,
2003,15,334310,1,,,
2003,15,334410,10,178.146,673,24.036
2003,15,334511,3,133.148,196,41.632
2003,15,334519,14,1167.948,2553,126.108
2003,15,334610,2,,,
2003,15,335311,8,2057.226,1924,284.708
2003,15,335312,24,1904.209,2974,473.931
2003,15,335910,3,21.757,68,2.811
2003,15,335920,9,380.934,613,95.594
2003,15,335999,14,137.621,470,50.574
2003,15,336110,3,29538.07,4574,10845.035
2003,15,336120,4,7019.957,3426,2641.947
2003,15,336210,79,1999.145,4892,492.114
2003,15,336310,12,4418.547,6571,2534.102
2003,15,336320,9,6243.066,4606,1522.255
2003,15,336330,21,1510.45,2298,466.06
2003,15,336340,10,759.119,1719,264.71
2003,15,336350,17,2143.286,1770,2393.616
2003,15,336360,7,830.23,1046,309.809
2003,15,336370,30,393.544,704,267.502
2003,15,336390,67,5703.849,6748,1621.928
2003,15,336510,3,,,
2003,15,336610,2,,,
2003,15,336991,2,,,
2003,15,434221,307,1991.504,5160,475.97
2003,15,434222,245,2695.916,4531,623.984
2003,15,434229,112,385.758,1891,188.314
2003,15,434311,459,283.122,1544,313.165
2003,15,435220,178,605.334,1748,143.005
2003,15,435419,163,914.081,2153,258.886
2003,15,468211,4025,2860.173,11628,695.275
2003,15,468212,652,124.848,1502,107.834
2003,15,468213,341,344.344,1717,137.601
2003,15,811122,295,30.523,463,5.786
2003,15,811129,250,58.401,646,18.033
2003,15,811312,746,1038.384,2976,255.949
2003,16,314110,455,3.773,948,0.434
2003,16,321920,310,187.21,1232,42.173
2003,16,322210,6,8.725,95,8.305
2003,16,323119,383,154.741,1480,145.006
2003,16,325211,4,,,
2003,16,325510,7,10.552,30,1.571
2003,16,325993,1,,,
2003,16,326110,24,1136.933,1470,616.694
2003,16,326120,3,7.004,20,4.658
2003,16,326140,1,,,
2003,16,326160,2,,,
2003,16,326192,1,,,
2003,16,326193,7,28.936,106,13.285
2003,16,326198,2,,,
2003,16,326199,7,2.339,16,1.535
2003,16,326220,6,20.134,77,9.897
2003,16,326290,5,2.795,26,1.778
2003,16,327111,2211,,,
2003,16,327112,2,,,
2003,16,327121,629,101.318,1599,42.967
2003,16,327122,38,,,
2003,16,327123,2,,,
2003,16,327910,2,,,
2003,16,327991,97,18.608,288,14.335
2003,16,327999,11,,,
2003,16,331111,1,,,
2003,16,331210,1,,,
2003,16,331220,4,,,
2003,16,331310,1,,,
2003,16,331420,2,,,
2003,16,331490,1,,,
2003,16,331510,10,100.613,713,2272.831
2003,16,331520,8,9.749,54,7.946
2003,16,332110,13,3.913,52,6.147
2003,16,332211,16,1.561,35,1.038
2003,16,332420,4,,,
2003,16,332430,2,,,
2003,16,332510,5,,,
2003,16,332610,13,152.77,285,206.784
2003,16,332710,93,20.666,243,33.228
2003,16,332720,21,2.582,39,6.012
2003,16,332810,2,,,
2003,16,332999,32,27.434,130,7.504
2003,16,333111,13,,,
2003,16,333112,2,,,
2003,16,333241,5,1.323,11,1.355
2003,16,333244,1,,,
2003,16,333249,1,,,
2003,16,333319,2,,,
2003,16,333411,1,,,
2003,16,333412,4,,,
2003,16,333510,5,2.083,22,2.472
2003,16,333910,2,,,
2003,16,333991,4,0.579,5,0.241
2003,16,333992,3,16.433,94,2.892
2003,16,333993,1,,,
2003,16,333999,2,,,
2003,16,334210,1,,,
2003,16,334410,2,,,
2003,16,335312,3,167.118,151,26.612
2003,16,335910,1,,,
2003,16,335999,2,,,
2003,16,336210,31,30.5,197,24.616
2003,16,336340,3,,,
2003,16,336350,3,0.346,8,0.454
2003,16,336360,1,,,
2003,16,434221,111,183.79,867,67.251
2003,16,434222,56,321.712,331,48.722
2003,16,434229,17,53.723,104,6.207
2003,16,434311,57,15.494,174,9.365
2003,16,435220,22,10.446,78,3.466
2003,16,435419,30,31.287,166,6.267
2003,16,468211,1405,431.404,4018,293.711
2003,16,468212,123,25.52,316,33.915
2003,16,468213,206,240.355,1039,108.168
2003,16,811122,104,9.793,174,4.431
2003,16,811129,95,16.572,187,12.616
2003,16,811312,238,5753.006,1143,121.69
2003,17,314110,3,4.683,12,1.836
2003,17,321920,13,15.807,97,12.957
2003,17,322210,5,,,
2003,17,323119,210,,,
2003,17,325130,4,344.132,154,118.736
2003,17,325993,1,,,
2003,17,326110,4,,,
2003,17,326160,5,259.73,416,185.606
2003,17,326192,3,27.204,89,10.653
2003,17,326193,2,,,
2003,17,326194,1,,,
2003,17,326198,7,5.492,26,7.054
2003,17,326199,14,8.042,78,5.829
2003,17,326211,2,,,
2003,17,326220,1,,,
2003,17,326290,6,308.375,551,100.695
2003,17,327111,331,107.017,1795,75.32
2003,17,327112,5,3.096,30,2.005
2003,17,327121,48,,,
2003,17,327122,1,,,
2003,17,327991,26,4.963,71,1.045
2003,17,327999,3,0.491,12,0.32
2003,17,331510,8,2.866,25,1.559
2003,17,331520,3,4.467,16,2.125
2003,17,332110,7,474.959,584,160.905
2003,17,332211,3,,,
2003,17,332430,1,,,
2003,17,332510,3,0.733,18,0.945
2003,17,332610,3,18.034,46,5.237
2003,17,332710,33,10.104,110,11.774
2003,17,332720,14,4.664,44,3.545
2003,17,332810,2,,,
2003,17,332910,1,,,
2003,17,332999,6,,,
2003,17,333111,2,,,
2003,17,333130,1,,,
2003,17,333241,1,,,
2003,17,333242,2,,,
2003,17,333243,1,,,
2003,17,333249,1,,,
2003,17,333411,1,,,
2003,17,333412,2,,,
2003,17,333510,4,16.768,71,1.932
2003,17,333910,2,,,
2003,17,333920,2,,,
2003,17,333991,1,,,
2003,17,333999,1,,,
2003,17,334220,1,,,
2003,17,334290,1,,,
2003,17,334410,2,,,
2003,17,335312,4,88.399,189,19.087
2003,17,335910,1,,,
2003,17,335920,3,83.225,149,17.93
2003,17,335999,2,,,
2003,17,336110,1,,,
2003,17,336210,5,,,
2003,17,336320,1,,,
2003,17,336350,1,,,
2003,17,336360,1,,,
2003,17,336370,2,,,
2003,17,336390,3,49.249,117,7.207
2003,17,434221,33,53.55,301,18.606
2003,17,434222,31,54.358,155,10.21
2003,17,434229,17,25.01,97,4.481
2003,17,434311,30,16.262,195,5.126
2003,17,435220,10,13.504,50,3.723
2003,17,435419,22,37.255,150,5.102
2003,17,468211,596,166.877,1546,77.193
2003,17,468212,60,9.948,115,9.085
2003,17,468213,77,53.66,403,23.61
2003,17,811122,25,2.19,46,1.748
2003,17,811129,33,5.242,68,1.825
2003,17,811312,101,30.728,264,13.462
2003,18,321920,12,8.631,110,2.898
2003,18,323119,93,38.361,368,49.746
2003,18,325510,3,3.056,8,1.405
2003,18,326110,1,,,
2003,18,326120,1,,,
2003,18,326199,1,,,
2003,18,326290,1,,,
2003,18,327111,8,0.698,24,0.3
2003,18,327121,131,25.911,400,10.02
2003,18,327122,17,2.487,46,2.081
2003,18,327991,20,3.493,65,1.587
2003,18,332211,4,,,
2003,18,332610,2,,,
2003,18,332710,8,,,
2003,18,332720,1,,,
2003,18,332999,3,,,
2003,18,333111,2,,,
2003,18,333412,1,,,
2003,18,336120,1,,,
2003,18,336210,6,2.082,25,3.568
2003,18,336310,1,,,
2003,18,336390,1,,,
2003,18,336610,1,,,
2003,18,434221,27,53.205,186,13.55
2003,18,434222,9,6.552,25,2.536
2003,18,434229,4,0.692,8,1.741
2003,18,434311,16,,,
2003,18,435220,4,1.769,12,0.301
2003,18,435419,5,18.18,32,1.883
2003,18,468211,314,101.209,1014,74.525
2003,18,468212,31,3.63,79,5.636
2003,18,468213,37,33.407,179,11.618
2003,18,811122,23,1.616,35,1.062
2003,18,811129,8,10.092,32,0.945
2003,18,811312,44,11.999,128,10.189
2003,19,314110,6,590.997,838,773.592
2003,19,321920,43,483.155,955,105.164
2003,19,322210,88,4241.283,5482,1898.158
2003,19,323119,846,2216.346,6823,1200.197
2003,19,324191,22,,,
2003,19,325120,3,,,
2003,19,325130,9,726.435,603,967.385
2003,19,325211,19,,,
2003,19,325212,2,,,
2003,19,325510,47,2905.815,2262,849.248
2003,19,325993,1,,,
2003,19,326110,56,1650.33,3014,1033.865
2003,19,326120,19,610.5,714,306.265
2003,19,326140,22,373.425,732,106.9
2003,19,326150,11,84.328,369,18.846
2003,19,326160,21,361.077,1354,238.197
2003,19,326192,5,4100.179,2335,2174.132
2003,19,326193,15,179.54,440,60.482
2003,19,326194,29,1066.286,1791,401.68
2003,19,326198,22,165.669,542,59.443
2003,19,326199,55,402.259,1656,138.03
2003,19,326211,3,51.064,100,12.753
2003,19,326220,15,262.951,811,99.325
2003,19,326290,41,117.883,452,40.943
2003,19,327111,44,22.344,216,7.751
2003,19,327112,20,1959.723,5914,1298.716
2003,19,327121,11,390.539,983,145.173
2003,19,327122,11,2298.737,4424,1127.585
2003,19,327123,11,757.247,894,306.264
2003,19,327910,2,,,
2003,19,327991,61,,,
2003,19,327999,35,,,
2003,19,331111,2,,,
2003,19,331210,14,2473.226,2409,3668.155
2003,19,331220,26,10963.702,4751,13416.319
2003,19,331310,15,1066.702,1175,1182.78
2003,19,331411,1,,,
2003,19,331419,1,,,
2003,19,331420,3,189.433,229,125.177
2003,19,331490,2,,,
2003,19,331510,49,938.263,1822,984.589
2003,19,331520,36,209.038,606,69.655
2003,19,332110,34,1659.508,1188,720.702
2003,19,332211,15,39.308,168,16.245
2003,19,332410,9,596.254,998,838.52
2003,19,332420,32,442.888,1571,310.594
2003,19,332430,22,233.072,647,41.447
2003,19,332510,16,80.653,442,26.512
2003,19,332610,57,1464.468,1065,797.932
2003,19,332710,562,1558.095,6162,1130.861
2003,19,332720,94,214.055,925,107.064
2003,19,332810,35,11123.177,4347,3334.294
2003,19,332910,10,1638.606,1981,425.533
2003,19,332991,5,91.263,192,41.399
2003,19,332999,171,2523.504,6019,1436.396
2003,19,333111,10,,,
2003,19,333112,2,,,
2003,19,333120,7,1945.246,2556,1452.856
2003,19,333130,7,9.508,82,7.729
2003,19,333241,2,,,
2003,19,333242,6,17.34,76,11.172
2003,19,333243,12,334.848,949,79.645
2003,19,333244,1,,,
2003,19,333245,4,3.684,15,0.55
2003,19,333246,2,,,
2003,19,333249,3,92.654,184,25.975
2003,19,333319,14,22.296,130,10.09
2003,19,333411,51,6200.477,6226,863.932
2003,19,333412,23,4065.189,4691,437.129
2003,19,333510,49,204.238,481,123.86
2003,19,333610,9,548.73,1207,506.389
2003,19,333910,27,510.05,912,120.001
2003,19,333920,33,221.048,724,85.784
2003,19,333991,11,511.582,572,149.34
2003,19,333992,6,59.132,193,16.651
2003,19,333993,4,161.256,324,11.973
2003,19,333999,42,703.581,1487,271.116
2003,19,334110,10,6548.069,3365,243.09
2003,19,334210,3,,,
2003,19,334220,2,,,
2003,19,334290,7,440.164,521,54.387
2003,19,334310,4,104.475,599,51.03
2003,19,334410,24,1214.16,5943,406.161
2003,19,334511,1,,,
2003,19,334519,6,,,
2003,19,334610,5,9.359,47,4.657
2003,19,335311,16,1671.517,5280,237.428
2003,19,335312,27,3399.714,5471,391.937
2003,19,335910,7,2546.153,1905,770.737
2003,19,335920,9,3416.296,2504,859.652
2003,19,335999,10,71.893,293,11.134
2003,19,336110,1,,,
2003,19,336120,3,,,
2003,19,336210,49,649.492,1777,296.477
2003,19,336310,4,6350.949,3878,5627.669
2003,19,336320,25,6309.578,18418,1797.736
2003,19,336330,7,196.274,401,140.588
2003,19,336340,8,482.985,716,149.333
2003,19,336350,7,989.792,902,1476.608
2003,19,336360,4,2713.018,2379,128.347
